Clase,NombreImagen,MomentosHu,MomentosZernike
triangle,3450.png,"[ 1.92525571e-01  2.91363717e-05  4.54762257e-03  3.59040209e-07
 -1.43819138e-11 -1.93732707e-09 -1.90838455e-12]","[0.31830989 0.04565244 0.32742475 0.31356341 0.01493624 0.05587185
 0.32173274 0.32309018 0.31087308 0.02569009 0.02490296 0.06201409
 0.31758613 0.32511804 0.31832416 0.30920368 0.01168715 0.04748353
 0.02560974 0.06713368 0.32790312 0.31422112 0.32688214 0.3135593
 0.30811269]"
triangle,2539.png,"[ 1.96442571e-01  2.34310123e-03  4.33382552e-03  4.64020808e-05
 -1.80806637e-08 -1.95027460e-06 -1.02997820e-08]","[0.31830989 0.00613102 0.31975492 0.31740685 0.01401298 0.00350302
 0.31837899 0.3189471  0.31673567 0.00900076 0.02155216 0.00050123
 0.31843997 0.31806554 0.31816683 0.31610598 0.01890396 0.00946475
 0.02702749 0.00409502 0.31798245 0.31760274 0.31759433 0.3173382
 0.31545622]"
triangle,2577.png,"[1.92196824e-01 2.05361045e-04 4.43271102e-03 6.74958009e-06
 2.47105828e-10 1.83207617e-08 1.14103056e-09]","[0.31830989 0.007732   0.32285835 0.31585394 0.00106131 0.00994586
 0.31636276 0.32287528 0.31380963 0.00598702 0.00191982 0.01153229
 0.32022222 0.31735908 0.32202718 0.31204427 0.00426014 0.00994934
 0.00136455 0.01295672 0.31737088 0.31937782 0.31759967 0.32084171
 0.31044236]"
triangle,259.png,"[ 1.91063428e-01  3.15447509e-05  4.29155907e-03  1.12200333e-06
  4.24042267e-11  1.15007130e-09 -6.52964377e-11]","[0.31830989 0.03296006 0.31850497 0.31803072 0.01284506 0.03964513
 0.31902626 0.31748233 0.31787129 0.00901418 0.02481712 0.04256172
 0.31944417 0.3169817  0.31728083 0.31755822 0.00554782 0.01961239
 0.03045774 0.0442172  0.31644498 0.31905072 0.31534044 0.31726741
 0.31706835]"
triangle,1634.png,"[ 1.92116732e-01  1.00937138e-04  4.44066543e-03  1.47555281e-06
  2.98411196e-11  6.28670318e-09 -1.15653964e-10]","[0.31830989 0.04114214 0.3211558  0.3166999  0.0240876  0.04680977
 0.31523745 0.32220455 0.3150164  0.0041934  0.04268981 0.04759543
 0.32061243 0.3154222  0.32237493 0.3133637  0.01744865 0.01657546
 0.05245689 0.04684849 0.31481008 0.32034153 0.31519083 0.32212516
 0.31172441]"
triangle,994.png,"[ 3.99235580e+01  1.58584860e+01  8.39446283e+04  2.84311982e+04
  1.28594091e+09  1.65886812e+04 -5.24939108e+08]","[0.31830989 0.02944237 0.31287776 0.3208475  0.02480442 0.03122563
 0.30931626 0.31929167 0.32093335 0.01287198 0.04434012 0.02879223
 0.31358423 0.31249145 0.32197218 0.32033342 0.03035646 0.01061708
 0.05689207 0.0250227  0.31056642 0.31432516 0.31493616 0.3230622
 0.31944259]"
triangle,2405.png,"[ 2.08727023e-01  6.92141753e-03  5.05317879e-03  3.01693228e-04
  3.68772250e-07  2.45298212e-05 -5.25936156e-08]","[0.31830989 0.01008928 0.3341582  0.31020085 0.00325121 0.01235983
 0.3206511  0.32942478 0.30510045 0.00668663 0.00494133 0.01382582
 0.32126202 0.32565623 0.32359678 0.30161441 0.00429806 0.01231354
 0.00444761 0.01513947 0.32291167 0.32240268 0.32563569 0.31834995
 0.29901038]"
triangle,2240.png,"[ 1.91468630e-01  4.69502278e-04  4.19287760e-03  1.00915830e-05
 -2.06908038e-09 -2.18660250e-07  1.67454814e-10]","[0.31830989 0.01013469 0.32336139 0.31560328 0.00798959 0.01083488
 0.31687467 0.3229544  0.31347887 0.00078574 0.01342043 0.0102933
 0.32175979 0.3168003  0.32224787 0.31162563 0.00511239 0.00324265
 0.01608017 0.00943508 0.31724857 0.32062678 0.31647496 0.32133054
 0.30991626]"
triangle,2048.png,"[1.91496695e-01 7.16350022e-05 4.35826984e-03 3.57592076e-06
 7.64412461e-11 1.50376095e-09 4.39821767e-10]","[0.31830989 0.03805079 0.32438231 0.31508743 0.02701129 0.04171354
 0.31524738 0.32488589 0.31233407 0.00225828 0.04519315 0.0409848
 0.32152771 0.3166222  0.32414605 0.30994607 0.01896926 0.01458393
 0.05442843 0.03902444 0.31670037 0.32069515 0.31705773 0.3229165
 0.30779129]"
triangle,3563.png,"[ 1.90297946e-01  1.21407968e-04  4.13354199e-03  4.01304434e-06
 -2.02856897e-10 -2.55272228e-08 -4.75386520e-10]","[0.31830989 0.01679269 0.31967088 0.31744885 0.01824565 0.01629379
 0.31685248 0.31989939 0.31654654 0.00903768 0.03109646 0.01331781
 0.31969123 0.31620031 0.31992691 0.31558521 0.023956   0.00749728
 0.0398998  0.00953579 0.31752585 0.3178274  0.31624711 0.31956173
 0.3145829 ]"
triangle,114.png,"[1.91437872e-01 2.53796894e-04 4.28113702e-03 8.73574037e-06
 9.06412742e-11 1.66256034e-08 1.68695362e-09]","[0.31830989 0.04103561 0.32764013 0.31345737 0.02548374 0.04619414
 0.31671081 0.32662074 0.30986173 0.00892911 0.04152563 0.04708039
 0.32057993 0.320078   0.32401071 0.30708331 0.01080816 0.02517042
 0.04815072 0.04686249 0.3188512  0.3206595  0.32071052 0.32119582
 0.3047847 ]"
triangle,1535.png,"[ 1.91516083e-01  5.25459714e-05  4.36727422e-03  1.17366102e-06
 -8.39619822e-11 -7.78771038e-09 -3.30681580e-12]","[0.31830989 0.01541376 0.3195327  0.31751673 0.00226803 0.01977624
 0.31726273 0.3195066  0.31672816 0.00857558 0.00566188 0.0225624
 0.31928424 0.31665384 0.31935497 0.31589017 0.0052045  0.0152616
 0.00618895 0.02484704 0.31651325 0.3185605  0.31611229 0.31902729
 0.31498909]"
triangle,349.png,"[1.93009164e-01 1.97040398e-04 4.57085061e-03 7.48592719e-06
 1.32516641e-09 8.86676761e-08 4.01779964e-10]","[0.31830989 0.0284708  0.31606261 0.3192517  0.0109865  0.03427182
 0.3162776  0.31727938 0.31944754 0.00762284 0.02138248 0.03679533
 0.31669446 0.31601628 0.31788031 0.31929616 0.00363066 0.0173905
 0.02608572 0.03824593 0.31499296 0.31664004 0.31576808 0.31812368
 0.31891504]"
triangle,692.png,"[1.92219439e-01 1.63349593e-04 4.44992112e-03 5.90406986e-06
 2.90997346e-10 9.58626940e-10 9.11665225e-10]","[0.31830989 0.05789096 0.32991409 0.31231517 0.02198039 0.06985221
 0.3234522  0.3240074  0.30907828 0.031231   0.03532836 0.07670966
 0.3161683  0.32861509 0.31743915 0.30725059 0.01063886 0.05800497
 0.03697293 0.08230654 0.32936178 0.31427668 0.3302032  0.31126518
 0.30619395]"
triangle,1266.png,"[ 3.97919551e+01  1.10426033e+02  5.17341855e+04  2.30985254e+04
  7.10024820e+08 -1.35455790e+05 -3.65292269e+08]","[0.31830989 0.02911292 0.30388166 0.3253447  0.04039246 0.02534726
 0.3166723  0.30687129 0.32967111 0.00983273 0.05980857 0.01845892
 0.31258509 0.31222295 0.31062269 0.33243799 0.03306957 0.00202588
 0.06995148 0.01114305 0.30919793 0.31411857 0.30986072 0.31425796
 0.33418492]"
triangle,2080.png,"[1.91840879e-01 3.36195356e-04 4.30628740e-03 1.07569908e-05
 2.30991982e-09 1.93898163e-07 1.56209393e-10]","[0.31830989 0.04312047 0.32842181 0.3130664  0.01889586 0.05117671
 0.32019177 0.32495062 0.30979073 0.02340737 0.02874066 0.05561855
 0.3181283  0.32439889 0.32039427 0.30760291 0.00698634 0.04417006
 0.02955231 0.05927248 0.32442833 0.31700776 0.32560945 0.31591314
 0.30602788]"
triangle,2778.png,"[1.92834426e-01 1.88484348e-04 4.54910085e-03 7.12620287e-06
 1.28210128e-09 9.22302387e-08 4.98266000e-11]","[0.31830989 0.05531287 0.32978876 0.31237642 0.03302171 0.06274169
 0.31867199 0.32708609 0.30838264 0.01558013 0.05299906 0.06466341
 0.32130223 0.32189959 0.32337046 0.30544806 0.01308189 0.03724091
 0.06084671 0.06516502 0.32019055 0.3217075  0.32183685 0.3198452
 0.30309266]"
triangle,1325.png,"[ 1.91693032e-01  2.04661128e-04  4.34164867e-03  7.15657114e-06
 -1.25375187e-09 -1.02340373e-07  1.39537495e-10]","[0.31830989 0.01088634 0.31865607 0.31795429 0.01376185 0.00991248
 0.31775482 0.31844847 0.31753644 0.00987216 0.02410324 0.00705334
 0.31905733 0.31660232 0.31841522 0.31698427 0.01960933 0.00946045
 0.03144029 0.00356734 0.3187633  0.31648941 0.3166921  0.31802183
 0.31633798]"
triangle,1280.png,"[ 1.92198270e-01  1.95689482e-05  4.49259750e-03  2.02676830e-07
 -1.14099621e-12 -8.25076512e-10 -6.00844565e-12]","[0.31830989 0.076462   0.33429263 0.31011863 0.0405049  0.08847591
 0.32174294 0.32877223 0.30513198 0.02656358 0.06570173 0.0930104
 0.32001097 0.32724563 0.32219305 0.30184387 0.01344019 0.05633761
 0.07497472 0.09553458 0.32351024 0.3218128  0.32697541 0.31640152
 0.29945891]"
triangle,1448.png,"[ 1.91077300e-01  2.12465809e-04  4.23106890e-03  5.47716257e-06
 -2.11429678e-10 -7.57662898e-09  8.06541421e-10]","[0.31830989 0.03509543 0.31722313 0.3186714  0.00807035 0.04407703
 0.31885032 0.31653127 0.31890907 0.01631275 0.01742716 0.04934508
 0.31660411 0.31826018 0.31599577 0.31898135 0.00409667 0.02895012
 0.0206393  0.05335147 0.31785383 0.31598943 0.31768663 0.3154451
 0.3188939 ]"
triangle,2759.png,"[ 1.94360661e-01  1.44559840e-03  4.35593830e-03  4.58862906e-05
  1.24083826e-09  1.29033436e-07 -2.04771449e-08]","[0.31830989 0.03697823 0.31891762 0.31782226 0.01487111 0.04434846
 0.31810524 0.31843551 0.31736793 0.00991475 0.0284754  0.04749595
 0.31868177 0.317249   0.31809424 0.31682878 0.00821319 0.02100213
 0.03520336 0.04920488 0.31556419 0.31917143 0.31590767 0.31785898
 0.31616508]"
triangle,3114.png,"[ 1.89598162e-01  1.37653321e-04  4.00871792e-03  4.79646848e-06
 -6.47172069e-10 -5.40160945e-08  1.53370931e-10]","[0.31830989 0.04294644 0.32827309 0.31314085 0.01991668 0.05059914
 0.31915168 0.32552063 0.30974121 0.01767331 0.03253252 0.05416102
 0.31904189 0.3230222  0.32156895 0.30734935 0.00252923 0.03708497
 0.0357778  0.05671072 0.32197663 0.31884771 0.32372054 0.31769861
 0.30551981]"
triangle,2697.png,"[ 1.91673365e-01  1.79589344e-05  4.40445711e-03  1.45268676e-06
  3.62065785e-11  3.03809362e-09 -1.10414679e-10]","[0.31830989 0.02786056 0.32005544 0.31725479 0.0243376  0.02901556
 0.3168646  0.32021152 0.31621945 0.00786794 0.04209903 0.02636958
 0.3198828  0.31629077 0.32014455 0.3151564  0.02754211 0.00291246
 0.05333514 0.0224948  0.3162817  0.31909365 0.31580363 0.31984001
 0.31405049]"
triangle,2201.png,"[ 1.90131450e-01  4.61563761e-05  4.12489535e-03  1.12439566e-06
  7.44830494e-11  6.54562972e-09 -1.77751932e-11]","[0.31830989 0.03887455 0.32663253 0.31396164 0.02889042 0.04218374
 0.31585416 0.32635349 0.31055967 0.00317028 0.04689535 0.04120678
 0.32147672 0.31832104 0.32461028 0.30779894 0.0191284  0.01661794
 0.05568078 0.03909699 0.3169908  0.32171651 0.31856046 0.3226019
 0.30541609]"
triangle,826.png,"[ 1.90824559e-01  1.61169013e-04  4.19274241e-03  2.59829266e-06
 -2.08912009e-10 -2.41964983e-08  1.72922917e-10]","[0.31830989 0.02921205 0.31860362 0.31798125 0.00540516 0.03712534
 0.32040441 0.31664377 0.31802003 0.01285883 0.01354921 0.04178556
 0.31885975 0.31827532 0.31586653 0.31796904 0.00626557 0.02458142
 0.01611308 0.04536897 0.31926723 0.3171845  0.31704867 0.31530002
 0.31777821]"
triangle,1757.png,"[ 1.93442500e-01  5.89645474e-06  4.72215615e-03  1.29812829e-07
 -3.12062321e-13 -2.97780448e-10 -3.19881968e-12]","[0.31830989 0.07003459 0.33833182 0.3080998  0.04544559 0.07825427
 0.32359972 0.3308997  0.30208005 0.02117975 0.07018243 0.07985404
 0.324493   0.32732134 0.32369122 0.29804005 0.02193461 0.04722157
 0.08007151 0.07978597 0.32130035 0.3282455  0.32448344 0.31806719
 0.29498116]"
triangle,1440.png,"[1.90786864e-01 3.73542412e-04 4.12685782e-03 1.38124253e-05
 1.71484342e-09 1.75095614e-07 2.81679138e-09]","[0.31830989 0.02688495 0.31772529 0.31842012 0.00123975 0.03540069
 0.3194157  0.31656842 0.31858826 0.01793562 0.00567513 0.04128333
 0.31613926 0.31922052 0.31556188 0.31868463 0.01220328 0.02943442
 0.00562864 0.04628319 0.31987799 0.3146224  0.31920607 0.31448036
 0.31868843]"
triangle,1884.png,"[1.91092987e-01 1.07511435e-04 4.27539483e-03 2.91460468e-06
 3.13790157e-10 3.01185678e-08 8.59748210e-11]","[0.31830989 0.05626571 0.34351636 0.30550682 0.03717718 0.06269495
 0.33342272 0.32866498 0.29939971 0.02365381 0.05387664 0.0644894
 0.33033993 0.33167089 0.31869997 0.29574836 0.02047111 0.04238995
 0.06024956 0.06510947 0.32567943 0.33409007 0.32407427 0.31227068
 0.29313152]"
triangle,124.png,"[1.91963967e-01 2.38348335e-04 4.37850003e-03 1.01535664e-05
 1.44535969e-09 1.12419213e-07 1.57932458e-09]","[0.31830989 0.04550099 0.3268335  0.31386051 0.01492757 0.05566235
 0.31981181 0.32388157 0.3110495  0.02805135 0.02361782 0.06200922
 0.31531103 0.32536604 0.31916388 0.30927409 0.01320608 0.05030559
 0.02322282 0.06745637 0.32746615 0.31242948 0.32840684 0.31406689
 0.30813462]"
triangle,3127.png,"[ 1.90709963e-01  1.17862043e-04  4.20655182e-03  4.26775175e-06
 -5.67249952e-10 -4.58563718e-08  7.21760070e-11]","[0.31830989 0.03878473 0.32549841 0.31452942 0.02598376 0.04302811
 0.31584278 0.32541864 0.31150381 0.0038304  0.0435216  0.04288605
 0.3213426  0.31775829 0.32405582 0.30899328 0.01660633 0.01717674
 0.05210669 0.04151207 0.31800279 0.32033864 0.31841312 0.32225569
 0.30680309]"
triangle,3270.png,"[1.92126855e-01 9.66564512e-05 4.45936798e-03 2.73014257e-06
 2.14096627e-10 2.13427768e-08 2.11917462e-10]","[0.31830989 0.01238604 0.31904731 0.31775951 0.01217074 0.01243949
 0.31742027 0.3189973  0.31715909 0.00494453 0.02080137 0.01073788
 0.31907467 0.31662085 0.31891789 0.31646617 0.01451576 0.00290838
 0.02641575 0.00846329 0.31593436 0.31878263 0.31578074 0.3187443
 0.31567339]"
triangle,2173.png,"[ 1.90849386e-01  3.30154448e-04  4.14861592e-03  9.41236727e-06
 -1.44459587e-09 -1.39406493e-07  1.17155245e-09]","[0.31830989 0.03757688 0.32195451 0.31630236 0.02109614 0.04305509
 0.31636085 0.32212415 0.31454418 0.00367967 0.03819523 0.04399044
 0.32147235 0.31590273 0.32196527 0.3128883  0.01358399 0.01592267
 0.04688211 0.04352658 0.3163826  0.32034133 0.31553496 0.32149577
 0.31127811]"
triangle,3712.png,"[ 1.92491265e-01  1.98491676e-04  4.48762774e-03  6.92099875e-06
 -7.03831057e-11  1.23886614e-09 -1.21769161e-09]","[0.31830989 0.04538999 0.31804136 0.31825977 0.00664854 0.05829138
 0.31952062 0.3167618  0.31833084 0.02568099 0.01646961 0.066595
 0.31371017 0.3212911  0.31487411 0.31848392 0.01572018 0.04542601
 0.01795857 0.07344522 0.32380353 0.31058791 0.32314289 0.31255217
 0.31868198]"
triangle,1650.png,"[ 1.91389183e-01  9.46294787e-06  4.35629457e-03  5.79655527e-07
 -2.60980459e-11 -1.77549136e-09  1.29361438e-11]","[0.31830989 0.02536538 0.31912751 0.31772039 0.01895688 0.02748761
 0.31749095 0.31902512 0.3171008  0.00566859 0.03433323 0.0260924
 0.32035911 0.31576531 0.31927846 0.31633256 0.02016348 0.00192018
 0.04374037 0.02354691 0.31629455 0.31917388 0.31483624 0.31938526
 0.31543473]"
triangle,3375.png,"[ 1.94054311e-01  9.67083005e-04  4.46021898e-03  2.22319970e-05
 -5.75968111e-09 -5.84997112e-07 -3.97955432e-09]","[0.31830989 0.0516627  0.34936352 0.3025847  0.02794442 0.05961512
 0.3438615  0.32657788 0.29627452 0.03456363 0.03667317 0.06421137
 0.33516952 0.33754079 0.31314741 0.29303604 0.01192831 0.05039855
 0.03833232 0.06789077 0.33607373 0.33525974 0.32739835 0.30471963
 0.29103403]"
triangle,972.png,"[1.93395254e-01 5.69155193e-04 4.51183566e-03 1.98768450e-05
 6.52563359e-10 1.02742696e-07 5.91660018e-09]","[0.31830989 0.04449998 0.31659478 0.31898312 0.00540077 0.05754841
 0.32080074 0.31470462 0.31974825 0.0271818  0.01402634 0.06620867
 0.31246008 0.32213414 0.3126324  0.32050844 0.01535329 0.04542598
 0.01520435 0.07341666 0.32337441 0.31029856 0.32323109 0.31043178
 0.3212198 ]"
triangle,2651.png,"[ 1.92151873e-01  1.49412934e-04  4.44396541e-03  4.52185606e-06
  4.07219449e-10  3.92075833e-08 -4.95033204e-10]","[0.31830989 0.07112497 0.33042151 0.31205727 0.03698314 0.08250852
 0.31937488 0.32713701 0.30796645 0.02124167 0.06207143 0.08655902
 0.31933624 0.32413777 0.32240806 0.30511658 0.01019791 0.0503688
 0.07143082 0.08865523 0.32041095 0.32122365 0.3240506  0.31808326
 0.30293164]"
triangle,2684.png,"[ 1.93025107e-01  1.23731132e-03  4.16794014e-03  3.30905646e-05
 -8.72226468e-10 -3.37104694e-07 -1.22580202e-08]","[0.31830989 0.05186059 0.33368616 0.31042926 0.03435473 0.05768116
 0.32086879 0.32887121 0.30550681 0.013988   0.05334105 0.05851229
 0.32315015 0.32407104 0.32369916 0.30204546 0.01424092 0.03488822
 0.06060629 0.0581608  0.32146469 0.32426568 0.32302768 0.31924824
 0.29934957]"
triangle,2011.png,"[ 1.90194522e-01  2.87021560e-04  4.03508953e-03  4.08873151e-06
 -4.46714823e-10 -6.44165914e-08  2.76154936e-10]","[0.31830989 0.00316573 0.32288286 0.31584229 0.00273425 0.00330563
 0.31831424 0.32159469 0.31411753 0.00128967 0.00494319 0.00296987
 0.32252402 0.3167839  0.32091088 0.31259337 0.00127392 0.00057874
 0.00596119 0.00253186 0.31857434 0.32033522 0.31602878 0.32016381
 0.31115024]"
triangle,3217.png,"[5.33344950e+01 1.21692976e+01 1.36743157e+05 2.90113427e+04
 1.49597981e+09 1.00045648e+05 1.04927979e+09]","[0.31830989 0.04485225 0.33957982 0.3074826  0.01826827 0.05371254
 0.33314013 0.3255978  0.30264539 0.03569983 0.02287961 0.05985321
 0.32146353 0.33591647 0.31449956 0.30024533 0.01083412 0.05634979
 0.02001042 0.06549942 0.33209693 0.32315062 0.33232008 0.30614246
 0.2989671 ]"
triangle,2319.png,"[ 1.91251086e-01  1.58263944e-04  4.28446298e-03  8.30615111e-06
 -3.19719859e-10 -4.29532772e-08  1.53395896e-09]","[0.31830989 0.05025839 0.33537227 0.30958637 0.03899063 0.05400326
 0.32046896 0.33054154 0.30403725 0.00905321 0.05973029 0.05283031
 0.32356696 0.32450648 0.32498258 0.30012063 0.02190048 0.02825637
 0.06866349 0.05053437 0.32115316 0.32527776 0.32353625 0.32016264
 0.29707556]"
triangle,1809.png,"[ 4.04156599e+01  4.58624132e+02  3.38721196e+04  2.32924794e+04
 -1.53507885e+08 -1.20914442e+05  6.35987763e+08]","[0.31830989 0.02318451 0.34387402 0.30533797 0.01739056 0.02527642
 0.34267572 0.32282199 0.30066574 0.00929889 0.03214199 0.02399465
 0.34620858 0.3254237  0.31504437 0.29785534 0.02280628 0.00767598
 0.04184189 0.02155147 0.34151093 0.3329569  0.31643558 0.31085028
 0.29570451]"
triangle,3447.png,"[ 1.93872446e-01  2.16478677e-05  4.80009140e-03  1.22564282e-06
 -9.39764311e-11 -5.52970874e-09  2.48427090e-12]","[0.31830989 0.05167144 0.32843042 0.31305862 0.01887496 0.06258981
 0.32164796 0.32397942 0.31001646 0.0292962  0.03006584 0.06904766
 0.31519582 0.32743839 0.31814563 0.30822963 0.01163167 0.0539359
 0.03077674 0.07443855 0.32767178 0.31373153 0.32952599 0.31242121
 0.30715357]"
triangle,1686.png,"[ 1.94123405e-01  4.41785001e-04  4.67465265e-03  1.08457727e-05
  1.18563275e-09  1.04588454e-07 -2.13498985e-09]","[0.31830989 0.05418691 0.32427459 0.31513545 0.02441567 0.06410593
 0.31709446 0.32355144 0.31271577 0.01772067 0.04270541 0.06834987
 0.31860466 0.31980315 0.32147244 0.31081847 0.00495063 0.03949132
 0.04947318 0.070986   0.31958908 0.31781215 0.32073723 0.31906314
 0.3092286 ]"
triangle,1248.png,"[1.93398220e-01 6.80306251e-05 4.68712571e-03 2.10642891e-06
 1.94805676e-10 1.19517425e-08 7.65382413e-11]","[0.31830989 0.04132724 0.32643456 0.3140588  0.02825626 0.04567027
 0.31661434 0.32567819 0.31084574 0.0041186  0.04704054 0.04536541
 0.32205923 0.31820537 0.32397652 0.30823154 0.01686253 0.01908765
 0.05595802 0.04381291 0.3189331  0.32066673 0.3186847  0.32194174
 0.30597583]"
triangle,3076.png,"[ 1.90296379e-01  2.74660986e-05  4.16228963e-03  1.29446203e-06
 -8.33355786e-11 -6.76461097e-09  4.56438614e-11]","[0.31830989 0.00902884 0.32359562 0.31548442 0.00591495 0.01399962
 0.31611751 0.3236517  0.31315143 0.01264553 0.00773066 0.01832407
 0.31876523 0.31873682 0.32215893 0.311251   0.01373103 0.01758842
 0.01038115 0.02238981 0.31984728 0.31696113 0.3203361  0.3200565
 0.30964332]"
triangle,2408.png,"[ 2.07628644e-01  6.70170163e-03  4.88333386e-03  2.64689268e-04
  2.80737202e-07  1.90849778e-05 -1.08371262e-07]","[0.31830989 0.01629239 0.32847421 0.31304303 0.00535747 0.01992183
 0.31784502 0.32656249 0.30936655 0.00795123 0.00950699 0.02197476
 0.32107403 0.32085412 0.32350747 0.30660184 0.00433884 0.01610806
 0.01005152 0.02363415 0.32171979 0.31946704 0.32192641 0.32022526
 0.30438013]"
triangle,3388.png,"[ 1.91974398e-01  4.58541001e-04  4.29461598e-03  1.51402381e-05
  3.83404189e-09  3.13773433e-07 -4.52543530e-10]","[0.31830989 0.04559857 0.33262988 0.31095964 0.02399251 0.05278107
 0.32197068 0.32726274 0.30657555 0.02106706 0.03624778 0.05604304
 0.31944612 0.32688654 0.32107907 0.30373344 0.00239139 0.04178385
 0.03876681 0.0584439  0.32381165 0.32076166 0.32667855 0.31564058
 0.3017041 ]"
triangle,55.png,"[1.91538533e-01 2.29130844e-04 4.30482710e-03 8.43858527e-06
 6.73930540e-10 5.84639895e-08 1.46035211e-09]","[0.31830989 0.04037038 0.32764704 0.31345401 0.02688805 0.04483874
 0.31674657 0.3266028  0.30986226 0.0075667  0.04328126 0.04510393
 0.321828   0.31916713 0.32435523 0.30702695 0.0127437  0.02346566
 0.05022634 0.04431035 0.31981279 0.32047072 0.31997808 0.32177403
 0.30464975]"
triangle,239.png,"[ 1.92038650e-01  2.27734700e-04  4.39081391e-03  6.30556906e-06
 -4.46251164e-10 -4.77798875e-08 -9.49570378e-10]","[0.31830989 0.03780143 0.31665369 0.31895671 0.00609162 0.04836293
 0.31875972 0.31612119 0.31936742 0.01895931 0.01548111 0.05488448
 0.31509795 0.31901344 0.3153667  0.31961855 0.00799029 0.03302451
 0.01837735 0.0600103  0.3182507  0.31471311 0.31886615 0.31453485
 0.3197203 ]"
